block,session_id,user_id,Date(createdAt),date(updatedAt)
"""BLOCK_8dacfcb8-78e8-44c9-b8a4-e4b730604938""",11961,17441,2020-03-21,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",11961,17441,2020-03-21,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",11961,17441,2020-03-21,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",11961,17441,2020-03-21,2020-04-27
"""BLOCK_0c95aa31-ffea-41dd-bd88-9e912e659f36""",11961,17441,2020-03-21,2020-04-27
"""BLOCK_d1c6bf7e-b6d9-4c9b-8296-5827f2bda54b""",11961,17441,2020-03-21,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",11961,17441,2020-03-21,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",11961,17441,2020-03-21,2020-04-27
"""BLOCK_dba7d11e-3399-4a8a-996d-08d02ce58060""",11961,17441,2020-03-21,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_f7aeeb85-342e-452a-9881-6f025dc0b60b""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_37190b11-b9a3-4ea2-b707-3bad0df7ed4b""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_fa209362-04ec-4bfb-8d92-82b7fa31ba18""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_fa209362-04ec-4bfb-8d92-82b7fa31ba18""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_300dc62d-4ab0-47c4-8ecc-7acfa44bbe3e""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_dba7d11e-3399-4a8a-996d-08d02ce58060""",11964,17442,2020-03-21,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",11969,17444,2020-03-22,2020-04-27
"""BLOCK_282543db-6846-4545-bd4f-fa3301366e38""",11969,17444,2020-03-22,2020-04-27
"""BLOCK_98fba513-1faa-4e95-ae80-be80358f8042""",11969,17444,2020-03-22,2020-04-27
"""BLOCK_8379619f-8b6c-45ba-833d-752e792dffdc""",11969,17444,2020-03-22,2020-04-27
"""BLOCK_8dacfcb8-78e8-44c9-b8a4-e4b730604938""",981,894,2020-03-22,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",981,894,2020-03-22,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",981,894,2020-03-22,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",981,894,2020-03-22,2020-04-27
"""BLOCK_0c95aa31-ffea-41dd-bd88-9e912e659f36""",981,894,2020-03-22,2020-04-27
"""BLOCK_2392ed35-b006-48a9-878f-215337ea20e3""",981,894,2020-03-22,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",11982,17449,2020-03-24,2020-04-27
"""BLOCK_b9958513-b7f0-4b18-a652-06648eed959f""",11982,17449,2020-03-24,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",11986,17451,2020-03-25,2020-04-27
"""BLOCK_ed1bd10f-dc00-414e-bfe5-e9e45d89cc88""",11986,17451,2020-03-25,2020-04-27
"""BLOCK_ed1bd10f-dc00-414e-bfe5-e9e45d89cc88""",11986,17451,2020-03-25,2020-04-27
"""BLOCK_ba9a1039-c7d4-4fcc-83d6-4c774509ebef""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_3ae68d73-6673-4853-bfa4-f81f1a7c92c6""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_a2e7e378-f639-4e8a-a486-521054aed3b1""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_3f4a18b2-7a89-43dc-b7ad-dd4233200a40""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_8dacfcb8-78e8-44c9-b8a4-e4b730604938""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_c63524d2-c889-40c6-a6af-cd276d276fa0""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_ba9a1039-c7d4-4fcc-83d6-4c774509ebef""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_b7642c45-be23-4a08-8d33-59cbf7f7d128""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_e34c811c-01f3-4447-a41b-8f503b2a181c""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_e34c811c-01f3-4447-a41b-8f503b2a181c""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_86413811-668f-474b-9f59-f9347c28f320""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_64a66d99-ddcd-44ab-ad85-3235a6702832""",11991,17455,2020-03-25,2020-04-27
"""BLOCK_461c202c-7d26-4d7e-849e-5e11ddaf6033""",11997,17458,2020-03-25,2020-04-27
"""BLOCK_a2e7e378-f639-4e8a-a486-521054aed3b1""",11997,17458,2020-03-25,2020-04-27
"""BLOCK_3f4a18b2-7a89-43dc-b7ad-dd4233200a40""",11997,17458,2020-03-25,2020-04-27
"""BLOCK_8dacfcb8-78e8-44c9-b8a4-e4b730604938""",11997,17458,2020-03-25,2020-04-27
"""BLOCK_c63524d2-c889-40c6-a6af-cd276d276fa0""",11997,17458,2020-03-25,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",11999,17460,2020-03-25,2020-04-27
"""BLOCK_282543db-6846-4545-bd4f-fa3301366e38""",11999,17460,2020-03-25,2020-04-27
"""BLOCK_ba9a1039-c7d4-4fcc-83d6-4c774509ebef""",11997,17458,2020-03-25,2020-04-27
"""BLOCK_3ae68d73-6673-4853-bfa4-f81f1a7c92c6""",11997,17458,2020-03-25,2020-04-27
"""BLOCK_ba8a7940-d127-4967-8fd6-5951548030e7""",11997,17458,2020-03-25,2020-04-27
"""BLOCK_fa209362-04ec-4bfb-8d92-82b7fa31ba18""",11999,17460,2020-03-25,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",11997,17458,2020-03-25,2020-04-27
"""BLOCK_fb554354-fcfc-47ff-9c77-dd3c7ab7150a""",11997,17458,2020-03-25,2020-04-27
"""BLOCK_cbead023-5368-4e61-8cec-fcaf8cf648c9""",11999,17460,2020-03-25,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12005,17463,2020-03-25,2020-04-27
"""BLOCK_d4498d01-ae8e-4d7b-86c5-0210c4da9752""",12005,17463,2020-03-25,2020-04-27
"""BLOCK_75d22d57-dd39-422a-9ab3-fa3373b348c5""",12005,17463,2020-03-25,2020-04-27
"""BLOCK_ba9a1039-c7d4-4fcc-83d6-4c774509ebef""",12007,17465,2020-03-26,2020-04-27
"""BLOCK_b7642c45-be23-4a08-8d33-59cbf7f7d128""",12007,17465,2020-03-26,2020-04-27
"""BLOCK_e34c811c-01f3-4447-a41b-8f503b2a181c""",12014,17468,2020-03-27,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",12014,17468,2020-03-27,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",12014,17468,2020-03-27,2020-04-27
"""BLOCK_e9e7440a-31e8-43e6-ab8f-d02dd95608f1""",12014,17468,2020-03-27,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",12014,17468,2020-03-27,2020-04-27
"""BLOCK_0c95aa31-ffea-41dd-bd88-9e912e659f36""",12014,17468,2020-03-27,2020-04-27
"""BLOCK_d1c6bf7e-b6d9-4c9b-8296-5827f2bda54b""",12014,17468,2020-03-27,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",12014,17468,2020-03-27,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",12014,17468,2020-03-27,2020-04-27
"""BLOCK_dba7d11e-3399-4a8a-996d-08d02ce58060""",12014,17468,2020-03-27,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_21bfca67-2150-4c26-b1d8-8d9d86227ace""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_a43dc9f7-9bbc-4610-8f46-63a9003a8ab4""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_d9b5ff69-a17a-498a-bedb-0b4df4208fd3""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_3ae68d73-6673-4853-bfa4-f81f1a7c92c6""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_a2e7e378-f639-4e8a-a486-521054aed3b1""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_3f4a18b2-7a89-43dc-b7ad-dd4233200a40""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_8dacfcb8-78e8-44c9-b8a4-e4b730604938""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_e9e7440a-31e8-43e6-ab8f-d02dd95608f1""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_21bfca67-2150-4c26-b1d8-8d9d86227ace""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_d9b5ff69-a17a-498a-bedb-0b4df4208fd3""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_239e25c4-0082-4f63-bf6f-f8eac8643675""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_461c202c-7d26-4d7e-849e-5e11ddaf6033""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_a2e7e378-f639-4e8a-a486-521054aed3b1""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_3f4a18b2-7a89-43dc-b7ad-dd4233200a40""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_8dacfcb8-78e8-44c9-b8a4-e4b730604938""",12020,17471,2020-03-28,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12024,17472,2020-03-29,2020-04-27
"""BLOCK_8087eb42-53e4-4d34-9128-3ba22d048d68""",12024,17472,2020-03-29,2020-04-27
"""BLOCK_74db5d7b-7fb4-4854-a124-bafb2b53d41b""",12024,17472,2020-03-29,2020-04-27
"""BLOCK_461c202c-7d26-4d7e-849e-5e11ddaf6033""",12026,17473,2020-03-29,2020-04-27
"""BLOCK_a2e7e378-f639-4e8a-a486-521054aed3b1""",12026,17473,2020-03-29,2020-04-27
"""BLOCK_0afbf3f8-6af2-4d52-84aa-bffc0cc63373""",12026,17473,2020-03-29,2020-04-27
"""BLOCK_d32c3380-4ef2-404a-acd3-f71634a1179c""",12026,17473,2020-03-29,2020-04-27
"""BLOCK_d32c3380-4ef2-404a-acd3-f71634a1179c""",12026,17473,2020-03-29,2020-04-27
"""BLOCK_5e9e4930-03c5-48b2-ac5b-6637c2c304ea""",12026,17473,2020-03-29,2020-04-27
"""BLOCK_5e9e4930-03c5-48b2-ac5b-6637c2c304ea""",12026,17473,2020-03-29,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_cbead023-5368-4e61-8cec-fcaf8cf648c9""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_6a147b3c-edf5-4afb-a14e-175f328fc20a""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_a43dc9f7-9bbc-4610-8f46-63a9003a8ab4""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_80b63e02-acc5-43b2-803d-f65404294883""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_f7aeeb85-342e-452a-9881-6f025dc0b60b""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_8a77a4fc-53c8-4973-bf8b-87b12010f584""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_0c95aa31-ffea-41dd-bd88-9e912e659f36""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_d1c6bf7e-b6d9-4c9b-8296-5827f2bda54b""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_d9b5ff69-a17a-498a-bedb-0b4df4208fd3""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_239e25c4-0082-4f63-bf6f-f8eac8643675""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_d4498d01-ae8e-4d7b-86c5-0210c4da9752""",12028,17474,2020-03-30,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12035,17476,2020-03-31,2020-04-27
"""BLOCK_eac96fc9-b7d2-492f-831b-ee3da8d46007""",12035,17476,2020-03-31,2020-04-27
"""BLOCK_371902a4-e9f2-4b3c-afd4-97b0df3e70a1""",12035,17476,2020-03-31,2020-04-27
"""BLOCK_5538ee1b-0e45-4ce5-91cd-12bc351c6fd0""",12035,17476,2020-03-31,2020-04-27
"""BLOCK_eac96fc9-b7d2-492f-831b-ee3da8d46007""",12035,17476,2020-03-31,2020-04-27
"""BLOCK_371902a4-e9f2-4b3c-afd4-97b0df3e70a1""",12035,17476,2020-03-31,2020-04-27
"""BLOCK_f899a038-693c-49bf-bcee-e1698d0115a6""",12035,17476,2020-03-31,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",12035,17476,2020-03-31,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",12035,17476,2020-03-31,2020-04-27
"""BLOCK_e9e7440a-31e8-43e6-ab8f-d02dd95608f1""",12035,17476,2020-03-31,2020-04-27
"""BLOCK_4e92da94-fce4-440f-8b34-3d6fd7930b6d""",12035,17476,2020-03-31,2020-04-27
"""BLOCK_300dc62d-4ab0-47c4-8ecc-7acfa44bbe3e""",12035,17476,2020-03-31,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",12039,17478,2020-03-31,2020-04-27
"""BLOCK_ba9a1039-c7d4-4fcc-83d6-4c774509ebef""",12039,17478,2020-03-31,2020-04-27
"""BLOCK_3ae68d73-6673-4853-bfa4-f81f1a7c92c6""",12039,17478,2020-03-31,2020-04-27
"""BLOCK_ba8a7940-d127-4967-8fd6-5951548030e7""",12039,17478,2020-03-31,2020-04-27
"""BLOCK_461c202c-7d26-4d7e-849e-5e11ddaf6033""",12039,17478,2020-03-31,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_282543db-6846-4545-bd4f-fa3301366e38""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_38e54d5d-2441-4feb-bdff-e02126b3d368""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_23fcf371-785a-4052-b72d-12b615068dda""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_51a78176-0168-451a-b2c2-9dd425c73e3e""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_be39297d-b5f8-4daa-9af5-47411505ad85""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_91c3f3e8-a7e7-406d-88b9-42155243a88e""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_0a4efc87-4965-48d8-8922-714b69061701""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_c63524d2-c889-40c6-a6af-cd276d276fa0""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_8087eb42-53e4-4d34-9128-3ba22d048d68""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_32a8ca3e-569e-4388-8771-2ce7df807a79""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_4fe17fbc-577c-4868-aceb-e301163f7e6d""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_9d397dc3-d0f3-4e58-9659-3ba0464d0f46""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_d32c3380-4ef2-404a-acd3-f71634a1179c""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_f9f235c2-ed45-435a-8836-80779172b76b""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_f9029a41-ffdb-4e32-971d-ba16f1ab764c""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_af0042f9-9ba7-45ac-a650-afe186b837cb""",12041,17479,2020-03-31,2020-04-27
"""BLOCK_0d7e64e7-5378-4cc5-b0c0-6609a284e1eb""",12046,17481,2020-04-01,2020-04-27
"""BLOCK_af0042f9-9ba7-45ac-a650-afe186b837cb""",12046,17481,2020-04-01,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",12046,17481,2020-04-01,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",12046,17481,2020-04-01,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",12046,17481,2020-04-01,2020-04-27
"""BLOCK_0c95aa31-ffea-41dd-bd88-9e912e659f36""",12046,17481,2020-04-01,2020-04-27
"""BLOCK_2392ed35-b006-48a9-878f-215337ea20e3""",12046,17481,2020-04-01,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12049,17483,2020-04-01,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12055,17486,2020-04-02,2020-04-27
"""BLOCK_eac96fc9-b7d2-492f-831b-ee3da8d46007""",12055,17486,2020-04-02,2020-04-27
"""BLOCK_b592fb68-b126-4f29-a57d-66d8c0a3b478""",12055,17486,2020-04-02,2020-04-27
"""BLOCK_d5a5e484-c2ae-413d-92c7-5724dcd31a5c""",12055,17486,2020-04-02,2020-04-27
"""BLOCK_eac96fc9-b7d2-492f-831b-ee3da8d46007""",12055,17486,2020-04-02,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12057,17487,2020-04-02,2020-04-27
"""BLOCK_8087eb42-53e4-4d34-9128-3ba22d048d68""",12057,17487,2020-04-02,2020-04-27
"""BLOCK_ed1bd10f-dc00-414e-bfe5-e9e45d89cc88""",12057,17487,2020-04-02,2020-04-27
"""BLOCK_e1afd99f-b2c7-4a92-8808-99b0d976d5b5""",12057,17487,2020-04-02,2020-04-27
"""BLOCK_1844ae9d-8751-4965-87a2-a7e2155e64c2""",12057,17487,2020-04-02,2020-04-27
"""BLOCK_89bd9201-6ec5-4841-b396-4eaacd7ee094""",12057,17487,2020-04-02,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",11995,17457,2020-04-03,2020-04-27
"""BLOCK_cbab7607-4ab6-4267-b2c0-1f190e5e0ded""",11995,17457,2020-04-03,2020-04-27
"""BLOCK_4d36e232-914b-4f5d-9c9a-71002376d34d""",11995,17457,2020-04-03,2020-04-27
"""BLOCK_877fddca-fbae-424e-a275-1a5e0664fa58""",11995,17457,2020-04-03,2020-04-27
"""BLOCK_79ae6da3-3d5b-4248-a642-f030556e5b8d""",11995,17457,2020-04-03,2020-04-27
"""BLOCK_64a66d99-ddcd-44ab-ad85-3235a6702832""",12065,17490,2020-04-03,2020-04-27
"""BLOCK_dbb59f47-2d43-4bb8-b162-ccdaa3ac0066""",12065,17490,2020-04-03,2020-04-27
"""BLOCK_8a77a4fc-53c8-4973-bf8b-87b12010f584""",12069,17492,2020-04-04,2020-04-27
"""BLOCK_e6973ce6-f49e-4fe2-b678-1e68373de912""",12069,17492,2020-04-04,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_282543db-6846-4545-bd4f-fa3301366e38""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_8379619f-8b6c-45ba-833d-752e792dffdc""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_5a58e07a-9ef0-414c-a90f-de4034186448""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_6de68f2b-be20-4d0e-9349-e4c7afbfea8e""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_0a4efc87-4965-48d8-8922-714b69061701""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_070b1ca6-c3a1-4d15-a9bb-f5a005e22936""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_698302bf-f382-49a7-8b5c-ed4ad92adae2""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_bdae2109-f0cd-48cd-b013-3b6432bad896""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",11871,17397,2020-04-04,2020-04-27
"""BLOCK_f9029a41-ffdb-4e32-971d-ba16f1ab764c""",12074,17494,2020-04-05,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12083,17497,2020-04-06,2020-04-27
"""BLOCK_8d3e4b9e-a63a-49b7-ab64-1fabc350f40a""",12083,17497,2020-04-06,2020-04-27
"""BLOCK_9c1c0997-7851-4afc-bdad-5a78efb3bbe2""",12083,17497,2020-04-06,2020-04-27
"""BLOCK_c8d64007-3591-4263-9be9-174df81bb671""",12083,17497,2020-04-06,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",12083,17497,2020-04-06,2020-04-27
"""BLOCK_e9e7440a-31e8-43e6-ab8f-d02dd95608f1""",12083,17497,2020-04-06,2020-04-27
"""BLOCK_4e92da94-fce4-440f-8b34-3d6fd7930b6d""",12083,17497,2020-04-06,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",12089,17500,2020-04-07,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",12089,17500,2020-04-07,2020-04-27
"""BLOCK_e2c65969-e968-468a-8e92-46bb958f0c00""",12094,17502,2020-04-08,2020-04-27
"""BLOCK_ffd2fb5f-4dc7-41b2-974d-81f635dd47f3""",12094,17502,2020-04-08,2020-04-27
"""BLOCK_e9e7440a-31e8-43e6-ab8f-d02dd95608f1""",12094,17502,2020-04-08,2020-04-27
"""BLOCK_8b1cedaa-44d1-4505-83fb-2bd9aadef168""",12094,17502,2020-04-08,2020-04-27
"""BLOCK_0c95aa31-ffea-41dd-bd88-9e912e659f36""",12094,17502,2020-04-08,2020-04-27
"""BLOCK_d1c6bf7e-b6d9-4c9b-8296-5827f2bda54b""",12094,17502,2020-04-08,2020-04-27
"""BLOCK_e294dcfb-da51-46fc-b644-246996d1c29c""",12094,17502,2020-04-08,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",12094,17502,2020-04-08,2020-04-27
"""BLOCK_cb545649-d929-438d-ac13-159bd5939792""",12094,17502,2020-04-08,2020-04-27
"""BLOCK_efa07c3d-411b-4f2a-ad79-c430dc1d61ff""",12096,17504,2020-04-08,2020-04-27
"""BLOCK_282543db-6846-4545-bd4f-fa3301366e38""",12096,17504,2020-04-08,2020-04-27
"""BLOCK_8379619f-8b6c-45ba-833d-752e792dffdc""",12096,17504,2020-04-08,2020-04-27
